"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
6286, 1.911131922200000e+00, 1.023284742200000e+00, -4.198776071900000e-03, 4.063844952857659e+00, -8.008815228561090e-01, 3.884644689611351e-01
8447, 1.967620190200000e+00, 1.060252386700000e+00, 1.121991782000000e-02, 4.402026042270180e+00, -1.245193440310661e-01, 3.731681040684263e-01
4518, 2.005371407500000e+00, 1.043477479600000e+00, 2.188648351400000e-02, 4.538725330728911e+00, 1.488792328863955e-01, 3.623067784852789e-01
6720, 1.914518338100000e+00, 1.050500584600000e+00, -3.253850010700000e-03, 4.161068753560490e+00, -6.064339214504475e-01, 3.819056495205861e-01
6719, 1.931853456800000e+00, 1.071382462700000e+00, 1.433699654400000e-03, 4.263601443025184e+00, -4.013685425210589e-01, 3.832116383011313e-01
957, 8.486961496400000e-01, 1.249639075100000e+00, 8.781380263800000e-02, 4.781501111793301e+00, 6.344307950151755e-01, 2.416324051229198e-01
958, 8.437831189800000e-01, 1.238888255900000e+00, 6.858821731700000e-02, 4.712494432826296e+00, 4.964174370811652e-01, 2.782383795330070e-01
959, 8.385599726900000e-01, 1.234701438100000e+00, 8.642941841900000e-02, 4.791478707559761e+00, 6.543859865480943e-01, 2.791708809816044e-01
9009, 8.538834064600000e-01, 1.255144434800000e+00, 7.502649014500000e-02, 4.777253319565594e+00, 6.259352105597600e-01, 3.404391883414353e-01
13782, 8.450023573200000e-01, 1.243162332000000e+00, 1.076740149600000e-01, 4.797229240343598e+00, 6.658870521157692e-01, 2.537552643460088e-01
1489, 8.588105389000000e-01, 1.264544603700000e+00, 8.919521112500001e-02, 5.026782064806083e+00, 1.124992701040739e+00, 2.790798194663865e-01
17950, 8.541173889800000e-01, 1.257500241700000e+00, 1.024345166100000e-01, 4.876939504664755e+00, 8.253075807580820e-01, 2.603209506502632e-01
9645, 8.316052952600000e-01, 1.221974056300000e+00, 7.058455201699999e-02, 4.579313223410891e+00, 2.300550182503542e-01, 2.875234914250506e-01
3049, 8.552561125300000e-01, 1.251096661200000e+00, 5.784674307900000e-02, 5.063451418376376e+00, 1.198331408181325e+00, 2.609813546768929e-01
7947, 8.470388909900000e-01, 1.235198398700000e+00, 4.919829214300000e-02, 5.116685086622025e+00, 1.304798744672622e+00, 2.656574547938469e-01
8305, 8.366457873900000e-01, 1.224466915100000e+00, 5.700133631700000e-02, 4.879700445740085e+00, 8.308294629087420e-01, 3.076961938087026e-01
9646, 8.284019611300000e-01, 1.219731623400000e+00, 8.504205206200000e-02, 4.512186936393865e+00, 9.580244421630368e-02, 2.952249005938942e-01
14814, 8.268875744800001e-01, 1.217339173500000e+00, 9.916330382400000e-02, 4.686143042162051e+00, 4.437146557526752e-01, 2.877097747457070e-01
13615, 8.354805113200000e-01, 1.227375483900000e+00, 1.138930686000000e-01, 4.713002399734683e+00, 4.974333708979391e-01, 3.015234364796258e-01
960, 1.122716826400000e+00, 1.459087558800000e+00, -2.996281290400000e-02, 4.203301106993881e+00, -5.219692145836650e-01, 4.526810214795031e-01
961, 1.113593936800000e+00, 1.444563948000000e+00, -3.190968484900000e-02, 4.190744639874674e+00, -5.470821488220796e-01, 4.347434465346705e-01
962, 1.103872964500000e+00, 1.464252330800000e+00, -1.996124478800000e-02, 3.993940883811281e+00, -9.406896609488654e-01, 4.459884945411546e-01
1993, 1.140281681200000e+00, 1.442649326700000e+00, -4.183709175000000e-02, 4.182530893362061e+00, -5.635096418473058e-01, 4.552371723573481e-01
9387, 1.133917088500000e+00, 1.472301062900000e+00, -2.929952302900000e-02, 4.161789330483994e+00, -6.049927676034397e-01, 4.548177287199792e-01
5632, 1.142160891700000e+00, 1.460141649400000e+00, -3.656825907700000e-02, 4.239311043371223e+00, -4.499493418289813e-01, 4.380274517304364e-01
2580, 1.093015006800000e+00, 1.443705909800000e+00, -2.367747078900000e-02, 4.448410533056193e+00, -3.175036245904117e-02, 4.206514143316148e-01
1995, 1.121506289800000e+00, 1.429363744400000e+00, -4.022754497800000e-02, 4.174137669317596e+00, -5.802960899362350e-01, 4.597924189746557e-01
4808, 1.102048133900000e+00, 1.428458360200000e+00, -3.351588930100000e-02, 4.198597133398162e+00, -5.313771617751026e-01, 4.205578492524856e-01
2579, 1.086732397900000e+00, 1.463824520300000e+00, -1.167863699900000e-02, 4.117620450778549e+00, -6.933305270143286e-01, 3.952202641771772e-01
963, 8.754647094500000e-01, 1.281951084500000e+00, 6.310826175900000e-02, 4.791466739276686e+00, 6.543620499819447e-01, 1.828577302557748e-01
964, 8.752054812700000e-01, 1.286246086700000e+00, 7.669303450000001e-02, 4.704657971420517e+00, 4.807445142696061e-01, 1.878655433654945e-01
965, 8.849762400400000e-01, 1.294932506700000e+00, 6.212508188900000e-02, 4.727436060965878e+00, 5.263006933603283e-01, 2.855725850385574e-01
1488, 8.640196891500000e-01, 1.268248513100000e+00, 6.992548506600001e-02, 5.194747149487350e+00, 1.460922870403273e+00, 2.264053596159242e-01
2291, 8.833576785100000e-01, 1.284646291300000e+00, 4.761436350500000e-02, 4.842912252307499e+00, 7.572530760435701e-01, 3.308583781223108e-01
3565, 8.725660897300000e-01, 1.273296242500000e+00, 5.370600837100000e-02, 4.904686710065800e+00, 8.808019915601727e-01, 2.661307444368840e-01
5935, 8.864483767900000e-01, 1.302348116600000e+00, 7.651807472200001e-02, 5.271139121658679e+00, 1.613706814745932e+00, 2.740392955295734e-01
1487, 8.689031872700000e-01, 1.279418092900000e+00, 9.057365027300000e-02, 5.279286493117572e+00, 1.630001557663718e+00, 1.830120757773838e-01
5936, 8.789741414600000e-01, 1.294259611500000e+00, 9.194912646400000e-02, 5.055079536648351e+00, 1.181587644725274e+00, 2.107145665932800e-01
7277, 8.957137402599999e-01, 1.300757197800000e+00, 4.625487511600000e-02, 5.018162400888772e+00, 1.107753373206117e+00, 3.261509129790201e-01
7847, 8.961613094300001e-01, 1.310274655900000e+00, 6.131252101600000e-02, 4.849667969715499e+00, 7.707645108595712e-01, 2.807609890945576e-01
966, 8.990511536800000e-01, 1.323847011500000e+00, 9.469121541900000e-02, 5.053500976737386e+00, 1.178430524903344e+00, 1.933082785321630e-01
967, 8.966756068300000e-01, 1.317713589600000e+00, 7.900876841100000e-02, 5.272628508562583e+00, 1.616685588553739e+00, 2.327596643889871e-01
968, 8.890234481000000e-01, 1.309069228200000e+00, 9.332164606100000e-02, 5.131833525026887e+00, 1.335095621482348e+00, 1.927040842039234e-01
8229, 9.058324689800000e-01, 1.331786080300000e+00, 8.255845154900000e-02, 4.832596743877762e+00, 7.366220591840965e-01, 2.458254771668121e-01
10587, 8.915633176700000e-01, 1.312355371600000e+00, 1.101898969700000e-01, 4.941101078562411e+00, 9.536307285533959e-01, 1.684281031014320e-01
9459, 9.090573046200000e-01, 1.338593029800000e+00, 9.605784087499999e-02, 4.776017135995410e+00, 6.234628434193930e-01, 2.371571568290868e-01
13585, 9.036135716000000e-01, 1.329897803200000e+00, 1.132578625600000e-01, 4.929032939064244e+00, 9.294944495570602e-01, 2.396349804382420e-01
2676, 9.057437796800000e-01, 1.325491787200000e+00, 6.495948536800000e-02, 5.050806360885577e+00, 1.173041293199727e+00, 2.464469120803864e-01
14819, 8.785255543500000e-01, 1.293502966600000e+00, 1.053202544200000e-01, 5.072159945077379e+00, 1.215748461583331e+00, 2.179879308215481e-01
969, 9.488672866600000e-01, 1.397260816000000e+00, 1.014950299800000e-01, 4.977674308097800e+00, 1.026777187624173e+00, 1.866535365989142e-01
970, 9.495561724800000e-01, 1.395986124600000e+00, 8.764843854899999e-02, 4.792055631796997e+00, 6.555398350225676e-01, 2.289223965014036e-01
971, 9.389468921900000e-01, 1.382641176600000e+00, 1.001401170200000e-01, 4.753688179930066e+00, 5.788049312887047e-01, 2.042455804338335e-01
1265, 9.587663570600000e-01, 1.411849030200000e+00, 1.028470305300000e-01, 4.795256122746856e+00, 6.619408169222841e-01, 2.735634023840954e-01
13583, 9.475941766000000e-01, 1.395344960700000e+00, 1.138241585700000e-01, 4.759335546568601e+00, 5.900996645657752e-01, 2.265318029656249e-01
5942, 9.368325751600000e-01, 1.376851653900000e+00, 8.442175756900000e-02, 5.267753805912130e+00, 1.606936183252833e+00, 2.572468074649912e-01
1264, 9.622963795500000e-01, 1.413207869300000e+00, 8.401847145700000e-02, 4.876483624276801e+00, 8.243958199821755e-01, 2.946361504532068e-01
2682, 9.554271478100000e-01, 1.398428572400000e+00, 7.138329117400000e-02, 4.745236136735524e+00, 5.619008448996201e-01, 2.628196780080232e-01
7849, 9.451761978800000e-01, 1.385432583100000e+00, 7.469040737000000e-02, 5.185468856369700e+00, 1.442366284167973e+00, 2.144423686934090e-01
5943, 9.290051277100000e-01, 1.367990044300000e+00, 9.878228536899999e-02, 5.169082580786048e+00, 1.409593733000669e+00, 2.033192408958157e-01
14830, 9.373938327400000e-01, 1.380149781700000e+00, 1.141556032200000e-01, 4.755058130307040e+00, 5.815448320426526e-01, 1.919177716361740e-01
972, 9.248680622800000e-01, 1.355041454300000e+00, 7.072860855700000e-02, 4.908605629078470e+00, 8.886398295855127e-01, 2.976979986168654e-01
973, 9.261893267500000e-01, 1.361500590200000e+00, 8.421795862299999e-02, 5.310672790149069e+00, 1.692774151726711e+00, 2.777473507767137e-01
974, 9.354501304900000e-01, 1.369264651000000e+00, 6.914529361799999e-02, 5.233997004413101e+00, 1.539422580254776e+00, 2.633536785284495e-01
9460, 9.159998187400000e-01, 1.346934018600000e+00, 8.466272981500000e-02, 4.636068055409206e+00, 3.435646822469849e-01, 2.687473256559764e-01
2886, 9.339199987500000e-01, 1.357583091100000e+00, 5.252979971000000e-02, 4.778115029106300e+00, 6.276586296411732e-01, 2.967571001819910e-01
3416, 9.228422370700000e-01, 1.346648635800000e+00, 5.954381382800000e-02, 4.847373366157868e+00, 7.661753037443084e-01, 2.931743351706366e-01
2677, 9.138325642200000e-01, 1.339755942800000e+00, 7.156625972100000e-02, 4.628164193569217e+00, 3.277569585670079e-01, 2.893359710030742e-01
9215, 9.190419472300000e-01, 1.353307351400000e+00, 9.742152875500000e-02, 4.731542679894216e+00, 5.345139312170044e-01, 2.462418779381435e-01
8322, 9.420187007100000e-01, 1.370714741000000e+00, 5.547571774200000e-02, 4.994640464458746e+00, 1.060709500346064e+00, 2.693857489643691e-01
7848, 9.479236639900001e-01, 1.383162490400000e+00, 6.234496249200000e-02, 4.865874239952173e+00, 8.031770513329199e-01, 2.557816951676867e-01
7235, 1.546750078000000e+00, 1.306694764600000e+00, -7.400874625200000e-02, 4.076068798204415e+00, -7.764338321625974e-01, 4.613156362146561e-01
1871, 1.625609640600000e+00, 1.305180684300000e+00, -6.223739664000000e-02, 4.134265359183629e+00, -6.600407102041697e-01, 4.427262479796338e-01
2595, 1.504731794400000e+00, 1.227573818700000e+00, -8.472067021099999e-02, 4.033837233091299e+00, -8.608969623888285e-01, 4.570361466179350e-01
979, 1.246046509800000e+00, 1.835212461400000e+00, 1.420833334900000e-01, 4.902784124624429e+00, 8.769968206774301e-01, 2.274983127636671e-01
981, 1.236766294300000e+00, 1.821536250900000e+00, 1.408158552500000e-01, 4.593973234595756e+00, 2.593750406200854e-01, 2.644804350924190e-01
12998, 1.238740020900000e+00, 1.824287987700000e+00, 1.535211793000000e-01, 5.060417631019860e+00, 1.192263833468292e+00, 2.459078620224137e-01
8621, 1.255306776500000e+00, 1.848859273600000e+00, 1.433480871800000e-01, 5.029634213536935e+00, 1.130696998502442e+00, 2.335760321881897e-01
12997, 1.247174319000000e+00, 1.836650849000000e+00, 1.552428612800000e-01, 5.002060703343090e+00, 1.075549978114752e+00, 2.523376893858228e-01
5543, 1.228577054200000e+00, 1.807206454200000e+00, 1.263905074500000e-01, 4.684516843469931e+00, 4.404622583684344e-01, 2.322074473298899e-01
5545, 1.227466087300000e+00, 1.807830578800000e+00, 1.395456465700000e-01, 4.801737186130710e+00, 6.749029436899932e-01, 2.619947245138950e-01
18424, 1.230676186800000e+00, 1.812462621800000e+00, 1.518771131600000e-01, 4.920236495328155e+00, 9.119015620848839e-01, 2.928594636916687e-01
982, 4.850804104100000e-01, 4.514034030300000e-01, -1.630617884000000e-01, 4.205737061592218e+00, -5.170973053869918e-01, 4.911084058407078e-01
983, 4.831247432100000e-01, 4.285927421400000e-01, -1.703683772900000e-01, 4.104201469216899e+00, -7.201684901376293e-01, 4.977694465366200e-01
984, 4.597216829300000e-01, 4.385647548800000e-01, -1.582654652600000e-01, 4.318738206601016e+00, -2.910950153693950e-01, 4.842575925947072e-01
4229, 5.051433788100000e-01, 4.388894351200000e-01, -1.739187825300000e-01, 4.014501757541384e+00, -8.995679134886584e-01, 4.892342320630843e-01
7184, 4.661472432200000e-01, 4.629320592700000e-01, -1.513629104000000e-01, 4.214469104833316e+00, -4.996332189047941e-01, 4.718025725300254e-01
2665, 4.907056650700000e-01, 4.723848983800000e-01, -1.574931426400000e-01, 4.233173494444843e+00, -4.622244396817408e-01, 4.875651032243493e-01
2666, 5.125253691300000e-01, 4.628037258300000e-01, -1.683744065400000e-01, 4.193257041296054e+00, -5.420573459793196e-01, 4.879291864702597e-01
4348, 4.634726455400000e-01, 4.114666375300000e-01, -1.696230788600000e-01, 4.080037120502543e+00, -7.684971875663411e-01, 5.035006183972965e-01
3722, 5.071594061400000e-01, 4.145276898300000e-01, -1.821347477200000e-01, 4.130161006672032e+00, -6.682494152273630e-01, 4.968805605505276e-01
6149, 4.870607748100000e-01, 4.065321272200000e-01, -1.788945966100000e-01, 4.127406958520340e+00, -6.737575115307468e-01, 4.915550269340618e-01
3108, 4.467797470000000e-01, 4.225385723600000e-01, -1.592668782100000e-01, 4.080921230480823e+00, -7.667289676097813e-01, 4.754680301643132e-01
3106, 4.425912941400000e-01, 4.510566456600000e-01, -1.458379000900000e-01, 4.250715013406922e+00, -4.271414017575825e-01, 4.762859628561135e-01
985, 1.007943447800000e+00, 1.484321081300000e+00, 1.095635656400000e-01, 4.919987871077038e+00, 9.114043135826488e-01, 2.373885357197762e-01
986, 1.003231205200000e+00, 1.473933932300000e+00, 9.098705074299999e-02, 4.677038740871247e+00, 4.255060531710679e-01, 2.675844231547273e-01
987, 9.981503126000000e-01, 1.469888983200000e+00, 1.082260335600000e-01, 4.960213918344468e+00, 9.918564081175081e-01, 2.192119261059098e-01
9012, 1.012954284500000e+00, 1.489630701100000e+00, 9.728240074199999e-02, 4.740610445186740e+00, 5.526494618020532e-01, 2.965689306353858e-01
13781, 1.004406858600000e+00, 1.478044567600000e+00, 1.287741754100000e-01, 4.927855133927193e+00, 9.271388392829589e-01, 1.921746575704830e-01
1500, 1.017715532400000e+00, 1.498722157000000e+00, 1.108982226500000e-01, 4.725454415404863e+00, 5.223374022382998e-01, 2.723241056251695e-01
17949, 1.012633793900000e+00, 1.491077534300000e+00, 1.236473527700000e-01, 4.957964240387085e+00, 9.873570522027428e-01, 2.315335622998215e-01
9647, 9.914804996900000e-01, 1.457630644200000e+00, 9.291172939700000e-02, 4.639183824905980e+00, 3.497962212405330e-01, 2.738310176911527e-01
3069, 1.014344194900000e+00, 1.485783585900000e+00, 8.083605856300000e-02, 4.648975989327410e+00, 3.693805500833935e-01, 3.199033996400006e-01
7950, 1.006553910000000e+00, 1.470475090700000e+00, 7.230268537700001e-02, 4.489176617235265e+00, 4.978180589910331e-02, 3.677370856864327e-01
8335, 9.964580909900000e-01, 1.459988063100000e+00, 7.954335550600000e-02, 4.412748556856362e+00, -1.030743148587021e-01, 3.534454229301626e-01
9648, 9.883360813900000e-01, 1.455425796100000e+00, 1.068856202200000e-01, 4.629521997692014e+00, 3.304725668126007e-01, 2.329005110865338e-01
14833, 9.869043869500000e-01, 1.453131888700000e+00, 1.205200049500000e-01, 5.132320248843326e+00, 1.336069069115226e+00, 2.164055791454571e-01
13611, 9.952747448800000e-01, 1.462845373900000e+00, 1.347417383000000e-01, 5.209335349715156e+00, 1.490099270858884e+00, 2.334314017613637e-01
988, 2.479860691100000e+00, 3.154710760600000e+00, 1.699034907500000e-01, 4.089440661356915e+00, -7.496901058575975e-01, 4.576553032166141e-01
989, 2.457286444700000e+00, 3.161305382800000e+00, 1.680610883300000e-01, 4.122249025834062e+00, -6.840733769033031e-01, 4.556691608493473e-01
990, 2.470874818900000e+00, 3.179578713800000e+00, 1.709017447800000e-01, 4.142194266231148e+00, -6.441828961091307e-01, 4.525613812130253e-01
3561, 2.466734552400000e+00, 3.136772386000000e+00, 1.670652361000000e-01, 4.097777519742867e+00, -7.330163890856927e-01, 4.529978799504196e-01
5513, 2.488636913400000e+00, 3.171916179500000e+00, 1.721883412300000e-01, 4.144467487670641e+00, -6.396364532301444e-01, 4.535386208111675e-01
3562, 2.488884503000000e+00, 3.127831249800000e+00, 1.691896367100000e-01, 4.127979197048139e+00, -6.726130344751482e-01, 4.527606660750234e-01
4358, 2.502468137600000e+00, 3.151628574100000e+00, 1.725392921800000e-01, 4.147250822447417e+00, -6.340697836765923e-01, 4.496149951609520e-01
5300, 2.453074093900000e+00, 3.183452915400000e+00, 1.696965726000000e-01, 4.105121043246248e+00, -7.183293420789312e-01, 4.578381721845565e-01
3087, 2.440159448600000e+00, 3.176003686000000e+00, 1.680334826200000e-01, 4.160783688991315e+00, -6.070040505887970e-01, 4.541597752945483e-01
7212, 2.448516669500000e+00, 3.141984843000000e+00, 1.655874287700000e-01, 4.064797805272582e+00, -7.989758180262624e-01, 4.617214515389965e-01
7350, 2.457855122400000e+00, 3.200885258600000e+00, 1.717228294700000e-01, 4.144308512074256e+00, -6.399544044229160e-01, 4.538842479656638e-01
5512, 2.487645684600000e+00, 3.191430546600000e+00, 1.735667220900000e-01, 4.243173135850121e+00, -4.422251568711850e-01, 4.453090430649504e-01
8981, 2.474547946400000e+00, 3.203428256700000e+00, 1.732988181300000e-01, 4.226880206214140e+00, -4.748110161431480e-01, 4.442578037501222e-01
991, 7.931488135900000e-01, 9.427922900000000e-01, -9.712742548800000e-02, 4.052897119689209e+00, -8.227771891930082e-01, 5.088486585868414e-01
992, 7.866643498100000e-01, 9.183117090500000e-01, -1.036431200400000e-01, 4.033840317285135e+00, -8.608907940011576e-01, 5.241887973097469e-01
993, 7.706801176700000e-01, 9.296987882200000e-01, -9.325402516300001e-02, 4.108741397330031e+00, -7.110886339113645e-01, 4.991755341795430e-01
5233, 8.096359844200000e-01, 9.326196615600000e-01, -1.064665668100000e-01, 3.923683471123092e+00, -1.081204486325243e+00, 5.289256819060676e-01
2137, 7.765076481900000e-01, 9.522758489599999e-01, -8.664080402000000e-02, 4.140197549785332e+00, -6.481763290007638e-01, 4.978571751435364e-01
2874, 7.970765713800000e-01, 9.631054625000000e-01, -9.096796895400000e-02, 4.125123733012934e+00, -6.783239625455586e-01, 4.886980369009426e-01
5232, 8.138174967800000e-01, 9.585505291899999e-01, -9.893113648800000e-02, 3.998236546551989e+00, -9.320983354674492e-01, 4.921935040099245e-01
8186, 7.661355248900000e-01, 9.065567887600000e-01, -1.003606624000000e-01, 4.099303737086320e+00, -7.299639543987874e-01, 5.136815611137451e-01
